mc_run_id,grouping,mean_ghgs,mean_land,mean_watscar,mean_eut,mean_ghgs_ch4,mean_ghgs_n2o,mean_bio,mean_watuse,mean_acid,sd_ghgs,sd_land,sd_watscar,sd_eut,sd_ghgs_ch4,sd_ghgs_n2o,sd_bio,sd_watuse,sd_acid,n_participants,sex,diet_group,age_group
784,veggie_female_40-49,3.306002101,5.228221653,13863.60617,14.58315285,0.584467467,0.196130365,160.7382937,412.1923704,20.50711872,1.881749902,3.312363926,8470.638867,8.047772366,0.407569635,0.118397163,95.97485002,234.6366384,11.85010378,2696,female,veggie,40-49
784,veggie_female_50-59,3.318774268,5.20519019,14611.58135,14.53721179,0.574511452,0.199504476,160.6293758,416.0876007,20.66994523,1.817944476,2.95767753,8663.830285,8.060986763,0.385992859,0.114192048,94.8892097,236.5357959,11.78978292,1203,female,veggie,50-59
784,veggie_female_60-69,3.528002847,5.58755817,16049.14328,15.40214488,0.632590002,0.213238197,175.7095041,448.2290825,21.76441156,1.904872601,3.145333991,9025.654781,8.440329304,0.415234479,0.126119573,103.8180323,255.4614118,12.07803804,536,female,veggie,60-69
784,veggie_female_70-79,3.68784267,5.997165645,17737.25884,16.12477545,0.652419328,0.227812551,188.9334928,463.918951,22.88222149,1.909468014,3.237197494,9868.995129,8.399160763,0.412071172,0.12673965,108.6448895,245.401855,12.35648059,289,female,veggie,70-79
784,veggie_male_20-29,4.489596362,6.867844093,17084.67939,19.37895553,0.783986379,0.251127913,207.1595078,531.4206408,26.61332705,2.589174768,4.048112704,11392.48291,11.18467806,0.551016512,0.148378978,130.4945729,321.1749737,16.36923255,646,male,veggie,20-29
784,veggie_male_30-39,4.287551672,6.564103007,17060.04903,18.51820893,0.726205252,0.236591307,199.9043817,518.7596103,25.89996589,2.518417515,3.940258584,10590.26755,10.83699851,0.532647315,0.134885992,125.6629102,302.484057,15.99294287,1221,male,veggie,30-39
784,veggie_male_40-49,4.081373937,6.341037592,17579.2178,17.48068272,0.678877683,0.231884624,194.4596166,509.0803981,24.16278086,2.393596583,3.906962966,10886.48814,10.07723774,0.507026723,0.138292703,126.8225699,296.0301808,14.82677315,961,male,veggie,40-49
784,veggie_male_50-59,3.910781447,6.169464399,17093.52215,16.80610575,0.635793921,0.225959506,188.5069956,479.5060299,23.32186175,2.188512637,3.812852208,9716.341619,9.461963839,0.448900848,0.128311459,116.9850049,263.2891252,14.05232621,426,male,veggie,50-59
784,veggie_male_60-69,3.914928514,6.312554178,18879.6252,16.83454335,0.64703158,0.231287463,189.7361103,507.2338546,23.45474731,2.091750925,3.572140273,9968.900241,8.821291567,0.437807234,0.119892507,105.6948038,255.3457919,12.9998367,229,male,veggie,60-69
784,veggie_male_70-79,4.319112275,6.992028527,21715.78843,19.09757237,0.728831644,0.252259577,218.4097414,575.2895991,26.63586797,2.524547819,4.206985749,14048.74522,11.31080503,0.498791783,0.153154852,137.61495,375.7611176,17.2374605,158,male,veggie,70-79
785,fish_female_20-29,4.477097506,6.333204623,13974.86632,18.86419665,0.839066354,0.29108176,295.8490333,551.8144786,21.30686675,3.017370462,4.671384117,8786.313006,11.27242726,0.852796181,0.249562809,341.2816673,350.3460354,12.95958801,1329,female,fish,20-29
785,fish_female_30-39,4.630916421,6.505866746,14397.46384,18.76282765,0.86609514,0.301446927,321.2403025,551.3735861,21.75504418,2.845466924,4.433958543,8670.438339,10.26627076,0.809687848,0.225420525,326.4523721,331.8695915,12.12771735,2024,female,fish,30-39
785,fish_female_40-49,4.705558116,6.724221126,14621.46765,18.54846229,0.922099428,0.30262662,344.8655047,554.6821291,21.73472816,3.056505486,4.979935931,8594.552008,10.13155821,0.965522514,0.229957738,388.3968014,337.0925482,12.09788865,1689,female,fish,40-49
785,fish_female_50-59,4.424930149,6.173111264,15611.51032,18.27365511,0.817502603,0.285120043,298.3634617,554.2472206,21.26626461,2.708789932,4.204213594,10332.1623,10.42119921,0.79278628,0.198605779,313.7205474,351.8321718,11.90699453,946,female,fish,50-59
785,fish_female_60-69,4.985434665,7.107500156,17381.26053,20.31885767,0.986101047,0.321875886,358.4729636,634.0155466,23.34763055,3.286241351,5.293790878,10561.18319,11.68094434,1.010462899,0.242319902,413.1037969,390.7003071,13.4187444,492,female,fish,60-69
785,fish_female_70-79,5.354669842,7.954278527,18873.84609,20.40756039,1.128316761,0.376391225,431.3879111,691.3616693,23.22726966,3.352515078,5.662754746,11986.80382,10.58091311,1.062118773,0.28363222,454.4925958,421.8670549,12.43110285,195,female,fish,70-79
785,fish_male_20-29,6.462474019,8.845653896,17722.49301,25.93372906,1.173516519,0.409048641,428.4252987,763.6719288,29.32703653,4.369636406,6.703035003,10453.88124,14.35818344,1.285690715,0.338823467,519.6881089,472.3845044,15.73015022,163,male,fish,20-29
785,fish_male_30-39,6.116639976,8.524210996,17301.04566,23.94030255,1.12782679,0.391446531,437.8867072,728.1291893,26.97693761,3.823941992,6.081286268,10668.23564,13.67402684,1.076918974,0.281226181,438.0248444,457.2679397,15.55346133,412,male,fish,30-39
785,fish_male_40-49,5.904618613,8.25146694,16035.97513,22.47414245,1.112417363,0.385902502,442.9330384,666.8977837,25.43046683,3.761887856,5.79966345,9689.401806,12.47688374,1.097993842,0.308270039,454.5409083,393.1458556,14.67820766,432,male,fish,40-49
785,fish_male_50-59,5.621538087,7.707030053,16512.67463,21.86545764,1.029274034,0.354537159,400.6722756,656.8930599,25.11893578,4.02350893,6.249042019,9759.557086,12.68346194,1.233570793,0.289070591,507.0660589,420.6148478,14.51203508,214,male,fish,50-59
785,fish_male_60-69,5.700501303,8.138226369,18409.64781,22.6092146,1.099601703,0.385701166,411.515142,730.2184338,25.65323862,4.001394342,6.226419432,12113.28686,14.02432973,1.198326083,0.334626527,490.9920413,476.13442,16.32916625,159,male,fish,60-69
785,fish_male_70-79,5.83183495,8.554734497,21249.94336,23.41014389,1.151617948,0.394156823,418.783333,798.5250982,26.17885983,3.352332793,5.2061021,15056.54368,13.89791567,0.895602884,0.264435178,371.3428725,532.2941466,13.76239172,68,male,fish,70-79
785,meat 100+_female_20-29,8.664870577,11.93705496,19535.39674,33.6097684,2.183587953,0.715651357,445.8474565,830.5666636,42.28519934,4.366526127,6.80004544,9407.469142,14.582351,1.465582661,0.377259807,454.2439898,393.9653491,18.14141232,393,female,meat100,20-29
785,meat 100+_female_30-39,8.945582488,12.28823181,19398.11396,33.66947188,2.238932488,0.748241254,514.7487246,813.1162445,42.19235901,4.734981083,7.553223014,9227.184707,14.77117297,1.61036938,0.436256136,515.4341507,412.1864228,18.56944376,778,female,meat100,30-39
785,meat 100+_female_40-49,9.059712043,12.43110288,19098.90395,33.96389784,2.301013785,0.772210551,505.563643,792.2067896,43.14941701,4.42336214,6.973325788,9179.264516,14.33649929,1.469457554,0.410451141,476.5153331,393.3857074,17.83639968,1935,female,meat100,40-49
785,meat 100+_female_50-59,9.11190798,12.63916951,19511.62103,34.16476808,2.337340703,0.767304707,508.8842208,794.0962122,43.68550103,4.534316452,7.325684653,9308.937135,14.20424552,1.552029457,0.403275643,515.9986946,397.3491048,17.80371163,1753,female,meat100,50-59
785,meat 100+_female_60-69,9.152258434,12.62649829,20599.66812,34.22479568,2.33886254,0.781140538,495.7431736,811.320734,44.20402663,4.483218564,7.005874509,9814.935973,14.26809868,1.461322655,0.424504196,470.2262171,396.1653361,18.4120295,843,female,meat100,60-69
785,meat 100+_female_70-79,10.63488193,15.19016792,21834.89034,37.14977316,2.921435839,0.89496982,665.822663,911.2151665,48.26816449,5.902535515,9.55292072,10104.32386,15.91369038,2.147509866,0.524828983,707.5450411,460.9741178,21.41914443,274,female,meat100,70-79
785,meat 100+_male_20-29,13.99146714,19.22466073,25516.37412,49.53960246,3.915857472,1.137871525,821.8931755,1225.036889,63.66735187,7.810333576,12.72605506,13687.83553,22.37633847,2.957062274,0.684439322,938.3989299,652.2673275,29.71581888,132,male,meat100,20-29
785,meat 100+_male_30-39,11.61261657,15.89702583,23074.51477,42.13911762,3.019409066,0.974104593,691.2318203,1051.277493,51.4189533,6.014891242,9.601560132,12397.89689,17.81943679,2.163659272,0.524808754,682.0141065,552.9833728,21.42243538,260,male,meat100,30-39
785,meat 100+_male_40-49,11.28981711,15.62791059,20338.9935,39.97747718,2.999842127,0.936693238,692.1690154,951.4540494,49.99545698,5.750523982,9.367394976,9478.968108,16.64054845,2.020607745,0.50510817,687.9916016,491.2279291,20.23067893,616,male,meat100,40-49
785,meat 100+_male_50-59,11.01010599,15.18496138,21165.46037,39.78902444,2.88181811,0.912852769,636.8505167,942.1071207,50.53617124,6.180320725,9.950563578,10349.33962,17.8202725,2.198227337,0.53010335,700.4713505,511.0135313,22.65976451,591,male,meat100,50-59
785,meat 100+_male_60-69,11.21613881,15.96988211,22369.58788,39.58123817,3.034977149,0.941368796,714.7030466,989.9758988,49.72983785,5.711865617,9.413256388,11902.21635,16.6758975,2.008025922,0.511283125,703.8429912,540.8485679,20.33024508,543,male,meat100,60-69
785,meat 100+_male_70-79,12.5969718,18.25828013,23455.79227,42.62168483,3.500202973,1.088974198,863.6281375,1080.056163,53.36939741,7.395228232,12.53762571,11369.37575,18.90190678,2.648920736,0.712573151,937.3222866,594.7088107,22.64608505,168,male,meat100,70-79
785,meat <50_female_20-29,4.51420401,6.297168855,13181.44428,18.33251514,0.945138246,0.319718173,284.2126535,531.0434199,21.78829067,2.868820574,4.517915918,7856.058033,10.18824784,0.848792176,0.243591811,332.9611547,321.8786478,11.90114794,764,female,meat50,20-29
785,meat <50_female_30-39,4.815005493,6.634899435,13713.32899,18.8386022,1.008969808,0.338145596,322.6215521,534.1415909,22.75067755,2.981060536,4.610746523,8601.097744,10.34947347,0.875894018,0.248782142,350.0204997,333.6495446,12.65556994,1483,female,meat50,30-39
785,meat <50_female_40-49,4.776932849,6.600616841,13605.6498,18.66687968,1.016522113,0.333955248,323.8779421,522.0263929,22.48353513,2.688477739,4.288836016,8453.307167,9.324707164,0.803974175,0.221906645,320.1844567,315.3509959,11.36204695,2093,female,meat50,40-49
785,meat <50_female_50-59,4.665556249,6.354936527,14035.95714,18.72688141,0.992517405,0.324164696,304.9737554,521.3798177,22.65259077,2.648683061,4.124534379,8305.911204,9.66760985,0.784088178,0.231485,309.7789861,305.5726872,11.43932044,1698,female,meat50,50-59
785,meat <50_female_60-69,5.04380787,7.007021191,15397.98412,20.10077709,1.114208,0.346152468,339.4920012,572.2549791,24.33178295,2.794622473,4.580068984,8909.534677,9.623920786,0.866222311,0.218979613,348.8308349,323.5827844,11.68506555,1047,female,meat50,60-69
785,meat <50_female_70-79,5.349645109,7.415952249,16346.41998,20.62787041,1.247901363,0.377080306,389.6316084,610.9164994,24.6240347,3.252147091,5.177628915,9517.917105,10.53044403,1.052546595,0.265653075,416.9232125,360.8269862,12.34783167,381,female,meat50,70-79
785,meat <50_male_20-29,6.073813431,8.431944598,14404.5787,23.29753155,1.350923464,0.423914334,415.0550528,665.3370645,27.19039818,4.184666545,6.936883315,7991.242965,12.56951346,1.404400352,0.332872178,567.9874276,428.9373477,14.08662496,131,male,meat50,20-29
785,meat <50_male_30-39,6.303300522,8.641238351,16830.76223,24.15716845,1.338245818,0.426948007,434.2366844,713.2129068,28.53828439,3.948483376,6.396751567,11320.20999,13.67867414,1.229574282,0.298682951,480.4702578,452.490599,15.55195137,370,male,meat50,30-39
785,meat <50_male_40-49,6.284798362,8.624551695,15616.40275,22.78837384,1.378246623,0.434299625,468.6481675,671.7761825,27.3873669,4.250180077,6.670989981,11254.72131,12.90820424,1.348020941,0.358679837,557.6590709,471.458461,15.55987335,448,male,meat50,40-49
785,meat <50_male_50-59,5.934874113,8.234430911,15162.01103,22.31619952,1.31929895,0.415114539,431.698664,638.1537449,26.631728,3.983576271,6.534589737,8791.801428,11.55323653,1.327224384,0.339032936,540.0445654,419.4116934,13.18078716,410,male,meat50,50-59
785,meat <50_male_60-69,5.787464848,8.088438395,15907.06703,22.00405322,1.303332857,0.415038077,420.7978082,646.4799486,26.0413297,3.694713222,5.917339561,10617.20792,12.10097697,1.143858821,0.349006245,467.7271462,419.1998126,13.79413629,364,male,meat50,60-69
785,meat <50_male_70-79,6.233675174,8.833014596,17521.54758,23.80235594,1.43065188,0.443531792,456.8298479,708.9210806,28.41715647,4.033369853,6.532573947,9668.975227,12.38271003,1.275967463,0.35925663,516.9185343,432.0190069,14.93509917,143,male,meat50,70-79
785,meat50-99_female_20-29,5.739861723,7.858275717,15090.08224,23.23080822,1.296890593,0.426432978,333.514737,625.5739094,27.80058618,3.246755514,5.246925233,8346.932063,11.04030018,1.032646867,0.25429959,373.6597979,344.2406644,13.07252854,669,female,meat,20-29
785,meat50-99_female_30-39,6.192458605,8.502642379,15101.71814,23.79844286,1.458363336,0.468742925,410.0956494,625.7722484,28.39133453,3.709684512,6.092617904,8226.051124,11.29538367,1.259388693,0.310996585,485.7836139,356.0508756,12.89883233,1350,female,meat,30-39
785,meat50-99_female_40-49,6.14729168,8.375580482,15115.85144,23.90620679,1.431480033,0.467005615,391.4115439,610.5555022,28.982223,3.331658768,5.311849426,7974.602605,10.80671237,1.077751353,0.290062058,408.7169182,331.5858313,12.79282184,2710,female,meat,40-49
785,meat50-99_female_50-59,5.952147063,8.078759471,15386.62559,23.47226674,1.382163286,0.448904822,367.3197015,595.5999153,28.72461641,3.013394537,4.833868299,7615.823662,10.09444881,0.969907918,0.252647585,358.6507663,302.5350866,12.11336922,2682,female,meat,50-59
785,meat50-99_female_60-69,6.29686012,8.630899542,17002.76207,24.62870465,1.503162533,0.475645106,405.7060508,650.8988109,29.9519427,3.460520764,5.683159295,8898.791251,10.9169967,1.1426811,0.314061161,437.5280078,350.5615794,12.82636616,1456,female,meat,60-69
785,meat50-99_female_70-79,6.970439438,9.943353059,18392.77417,26.17309964,1.731515079,0.539593692,484.8301408,725.277924,31.52104089,3.864151846,6.631770408,9855.117758,11.46156272,1.326115327,0.342124267,512.2143926,391.421698,13.58088523,450,female,meat,70-79
785,meat50-99_male_20-29,7.577177459,10.23434187,17908.38943,29.94349867,1.71706836,0.52516295,450.1997483,812.1465334,35.4812646,4.702015956,7.581448626,11382.81566,15.76791706,1.509679314,0.337126614,558.9113576,518.5726589,18.50462529,151,male,meat,20-29
785,meat50-99_male_30-39,8.183726362,11.16588187,18505.75333,30.3631439,1.949329183,0.606623226,550.9404902,823.0667507,36.53930637,4.759272264,7.329522952,11660.62496,15.07078408,1.548543708,0.402699611,587.1347672,483.9646106,19.06085041,304,male,meat,30-39
785,meat50-99_male_40-49,7.684205435,10.40233097,16946.92583,29.0326577,1.782852928,0.579695152,489.0666248,756.801545,35.27834061,3.929329656,6.221887104,9628.162287,13.32305842,1.209306508,0.338626774,464.0413269,429.0833801,15.60670783,663,male,meat,40-49
785,meat50-99_male_50-59,7.38408301,10.23811843,16282.282,27.39326214,1.791768606,0.555801532,506.7031904,723.1571727,32.84782077,4.563901492,7.493284856,8729.394064,12.9296492,1.580897585,0.398424317,618.1985989,441.2602658,14.7430546,671,male,meat,50-59
785,meat50-99_male_60-69,7.500989701,10.44265102,17591.14569,28.14601984,1.812541092,0.57021586,504.8807625,753.3947022,34.108685,4.183311823,6.946988632,10128.53492,12.30909004,1.4270916,0.384929028,572.6699315,426.857217,14.28650769,634,male,meat,60-69
785,meat50-99_male_70-79,7.941886435,11.33669943,18681.93969,28.68392349,2.028883009,0.604838186,568.8911317,803.8731265,34.46930025,4.244372335,7.304324319,9654.585946,11.83396412,1.551788508,0.339200022,574.2328389,421.6876001,13.93459507,231,male,meat,70-79
785,vegan_female_20-29,2.063557606,3.428953493,10349.71119,7.677244644,0.156974057,0.176814529,120.3442868,358.7738694,7.870874167,1.424370396,2.359001053,8905.216991,4.966681793,0.21915796,0.161294879,131.0881646,297.6327958,5.526128496,487,female,vegan,20-29
785,vegan_female_30-39,2.353081839,3.742834211,10857.0535,8.373695456,0.195160915,0.210357127,147.6760523,365.8350505,8.634417864,1.744552884,2.426273325,7907.842764,5.853459869,0.303370284,0.236565363,173.371869,262.4550688,6.380673313,376,female,vegan,30-39
785,vegan_female_40-49,2.460392822,4.038476622,12732.7558,9.08711546,0.19213041,0.209106941,150.0110407,409.4165096,9.549395691,1.59061385,2.692907401,11902.8927,5.902116138,0.176938746,0.155681745,115.7684496,368.9610266,7.346320446,219,female,vegan,40-49
785,vegan_female_50-59,2.368220049,4.070187171,13749.47527,8.701485017,0.178589771,0.21141447,149.2600541,438.2789045,9.283993221,1.515349801,2.775594718,11713.04997,5.55671308,0.181140749,0.171834399,128.6688764,365.7981275,6.546167849,106,female,vegan,50-59
785,vegan_female_60-69,2.453158383,4.308903206,15004.83311,9.184252319,0.17263632,0.208869461,148.5945487,470.9568584,9.796618981,1.472304664,3.006737559,14078.8412,5.592251852,0.157110366,0.139307389,110.1993957,442.9334179,6.367560959,81,female,vegan,60-69
785,vegan_female_70-79,2.965408144,4.827501919,16261.59262,10.47894262,0.253436344,0.237733346,177.5606995,546.4022531,11.16877902,2.491823171,3.656115003,13844.15499,7.702632612,0.305743809,0.287671878,195.954448,469.2806557,9.106662102,25,female,vegan,70-79
785,vegan_male_20-29,3.230573561,5.117245402,16076.99928,11.9257907,0.270659039,0.264995346,176.2626566,599.2740157,12.27911274,2.931975487,4.152505515,12970.00117,8.985815081,0.918842883,0.322119853,216.0667748,461.1606756,12.59354743,198,male,vegan,20-29
785,vegan_male_30-39,2.956580779,4.550290883,14470.46949,10.11254529,0.245480922,0.262204583,188.9816962,505.6450357,10.61835274,2.190856743,3.316423386,14334.83593,6.414784371,0.37770499,0.302765665,229.7211373,469.6017105,7.053544464,251,male,vegan,30-39
785,vegan_male_40-49,2.899084962,4.509775865,13216.5726,10.23220651,0.23747767,0.267859181,191.6700936,462.8852824,10.3664818,1.970584226,2.853404563,9734.286074,6.661103644,0.30101204,0.270431852,202.3699832,332.5359585,6.478766783,165,male,vegan,40-49
785,vegan_male_50-59,2.475345813,4.055616598,13130.02933,9.353747105,0.191408789,0.216216204,153.8583466,445.5729867,9.246835311,1.67653729,2.516138894,9836.809008,6.283082287,0.218138347,0.228258542,167.0211916,343.0210751,5.13548351,62,male,vegan,50-59
785,vegan_male_60-69,2.454167656,4.43695516,18042.86683,9.48684245,0.158355176,0.21141353,144.8778608,608.6745882,10.26486696,1.775343366,2.768872998,16167.35814,6.325545591,0.217654697,0.248316426,170.4474362,524.696119,6.557310443,52,male,vegan,60-69
785,vegan_male_70-79,2.524022523,4.241682453,15377.36291,9.168172496,0.170664819,0.200181247,136.3813156,491.5599632,9.924602078,1.602878473,2.978314616,11735.27757,5.825904294,0.136859727,0.154428308,108.7355613,406.8904571,6.801155518,19,male,vegan,70-79
785,veggie_female_20-29,3.96825955,6.053832791,12210.4617,15.68282926,0.779661428,0.262029127,281.3551801,499.0506375,18.87447208,2.683036707,4.461261276,7895.279122,8.998262753,0.802093611,0.2121659,320.3708783,314.9936551,11.3539504,3752,female,veggie,20-29
785,veggie_female_30-39,4.236267363,6.388138921,12619.84274,15.99911381,0.842691577,0.29122087,323.4286136,507.4574502,19.46836544,2.858330946,4.631538652,8196.087087,9.374530324,0.860469267,0.249518256,352.1523223,327.0985615,11.81344044,3634,female,veggie,30-39
785,veggie_female_40-49,4.241795313,6.396585681,13322.78085,15.91743696,0.836218783,0.287868819,323.0665421,511.4678335,19.65716091,2.794886924,4.498050719,8565.41223,9.042217814,0.83711458,0.244304402,343.5031461,322.8681753,11.72811551,2696,female,veggie,40-49
785,veggie_female_50-59,4.105191255,6.229038612,14275.1945,15.64288882,0.784410687,0.276447077,298.6317137,520.8075456,19.64985651,2.555791925,4.16874694,9150.082738,8.876107544,0.735542857,0.217642135,301.6386518,322.8598955,11.38731698,1203,female,veggie,50-59
785,veggie_female_60-69,4.548494759,6.936293401,16091.55934,16.6925845,0.938503779,0.312508031,355.0273564,593.6606132,20.92941997,2.827517675,4.615615569,10798.17681,9.238377209,0.851276403,0.263947403,355.8185156,380.1084584,11.85569146,536,female,veggie,60-69
785,veggie_female_70-79,5.128697568,8.118773985,17407.06601,17.7278353,1.151249156,0.357865866,450.0321249,665.3208542,21.88152015,3.321508729,5.695802561,10753.27268,9.589331631,1.100858754,0.271133991,455.0807219,396.1026325,12.52038217,289,female,veggie,70-79
785,veggie_male_20-29,5.905508308,8.700721661,15777.89195,22.04580564,1.20377398,0.38341878,452.6766648,719.0933295,25.98842565,4.38930502,7.22535187,11157.69366,13.21257421,1.420592186,0.33956179,570.1357268,498.2034199,16.31788766,646,male,veggie,20-29
785,veggie_male_30-39,5.784057431,8.502847526,15002.00166,20.895338,1.164025976,0.382450981,458.3735065,675.4322075,25.09468157,4.224629025,6.916096578,9520.478603,12.67411056,1.36579519,0.330124225,559.8050349,448.7648614,16.08627238,1221,male,veggie,30-39
785,veggie_male_40-49,5.397937634,8.06511031,15110.29383,19.49489899,1.064797325,0.356841185,423.1954333,649.2474387,23.33048151,3.97491025,6.659161628,9689.278999,11.89761157,1.287799322,0.294189967,515.1369914,442.7769613,14.68970287,961,male,veggie,40-49
785,veggie_male_50-59,5.068406809,7.656174232,15014.40139,18.33582647,0.987524499,0.350040219,395.568369,621.9677122,22.03233265,3.298126435,5.528512036,8533.849551,10.27612571,1.046543901,0.301822807,430.2420458,363.0224738,12.69117866,426,male,veggie,50-59
785,veggie_male_60-69,5.240781149,8.120729616,16878.75686,18.48838073,1.066721013,0.370164777,430.1688972,681.1331501,22.26908592,3.638867413,6.048643406,9881.399823,10.23403287,1.191612761,0.320911223,493.0383887,433.6517138,12.86993025,229,male,veggie,60-69
785,veggie_male_70-79,5.924074005,9.243794331,19759.09026,20.47983714,1.261737409,0.424977645,504.318886,798.7115168,24.81255933,4.095955777,6.517240426,15687.24123,12.23529311,1.210633078,0.42679432,523.9773308,570.6369238,16.21655228,158,male,veggie,70-79
786,fish_female_20-29,4.596313551,6.015847905,10590.38096,18.10641504,0.703886773,0.350854831,209.1212254,449.4903704,20.75371969,2.742684778,3.680956347,6649.600506,10.740603,0.488489698,0.220054415,143.1053399,279.815499,12.91353086,1329,female,fish,20-29
786,fish_female_30-39,4.59355877,6.074886805,10565.87946,17.96450064,0.698203776,0.346082865,210.2166241,437.7918623,20.92240366,2.505016372,3.361936628,6077.292294,9.782857024,0.443405939,0.199955367,133.502507,252.1966796,11.78652484,2024,female,fish,30-39
786,fish_female_40-49,4.605096626,6.127784304,10474.26421,17.89667214,0.690058254,0.335932603,211.25069,420.3802143,21.28099273,2.50977566,3.42228223,6131.65764,9.561993346,0.440692725,0.190806387,132.43135,245.3677052,12.05606796,1689,female,fish,40-49
786,fish_female_50-59,4.557407778,5.983144365,10525.34974,17.6352568,0.646737985,0.327237735,198.1064117,418.0116389,21.33044344,2.520234513,3.199647612,6207.664237,9.613886254,0.412201493,0.179986333,113.3457809,255.5956031,12.23554416,946,female,fish,50-59
786,fish_female_60-69,4.882721272,6.65017097,11636.08617,18.93938093,0.716519954,0.354259386,209.0528794,452.0713387,23.27542647,2.772112524,3.681576568,6989.23793,10.50767215,0.472699141,0.205283673,126.1878402,292.5267129,13.28217632,492,female,fish,60-69
786,fish_female_70-79,4.747595241,6.965685178,12573.05025,18.92466076,0.71498107,0.359677448,210.6273479,456.1212898,22.99393097,2.470360216,3.732040212,7657.65917,9.603719006,0.411544319,0.186574126,123.7580888,265.8608314,12.5163501,195,female,fish,70-79
786,fish_male_20-29,6.310094737,8.213057248,16091.13632,24.52651596,0.963141323,0.498389305,295.73456,616.5739352,27.87100012,3.610252809,4.437966069,9742.599002,13.55771957,0.574864366,0.274149255,183.4193431,377.783042,16.14356872,163,male,fish,20-29
786,fish_male_30-39,5.85024278,7.769437426,14379.85993,22.5688943,0.86595283,0.452832824,286.8597041,559.3669894,25.72922871,3.402833053,4.636349253,8277.538962,13.14585452,0.571122601,0.276885785,201.7298372,333.8138318,15.38343132,412,male,fish,30-39
786,fish_male_40-49,5.430275174,7.348033103,13368.52137,20.97365771,0.812753154,0.414826543,261.6917768,503.9579643,24.11641968,2.987580493,4.127157607,8136.196751,11.38421452,0.536246105,0.242836687,172.783558,281.0173531,13.53970587,432,male,fish,40-49
786,fish_male_50-59,5.462715898,7.203764431,12763.00791,20.92488506,0.770295045,0.394652675,249.2804565,491.3696266,24.72095931,3.083945123,4.015807737,8141.805823,11.93429974,0.504066497,0.217878297,149.4205219,305.4885263,14.28331438,214,male,fish,50-59
786,fish_male_60-69,5.307185907,7.66239957,13563.67755,21.18427667,0.81623734,0.414831334,240.1751494,506.1003125,24.63263829,3.078768449,4.733864973,8698.111927,13.69968603,0.636511033,0.26854172,159.96573,315.7898145,15.01595943,159,male,fish,60-69
786,fish_male_70-79,5.429131762,8.114452257,14444.12417,22.45323291,0.802026318,0.410285389,235.2089011,520.7910858,26.10633556,3.043992976,4.699609019,10249.52592,14.79950475,0.491511064,0.243806258,134.0702036,347.5861051,14.32566077,68,male,fish,70-79
786,meat 100+_female_20-29,8.543369869,13.08244304,19266.93037,40.86600344,2.182536448,0.708066863,333.6678011,782.39858,44.66998181,3.702998227,5.980764597,8788.895893,20.75180786,1.130579201,0.322656962,181.4293912,357.5374514,19.15078598,393,female,meat100,20-29
786,meat 100+_female_30-39,8.415196885,13.17086271,18498.99644,39.89104983,2.179043046,0.705897245,347.8617297,740.0935139,43.61844012,3.656387595,6.572505043,8244.613107,20.86122374,1.149508435,0.320758643,183.2779502,333.5450194,19.18566792,778,female,meat100,30-39
786,meat 100+_female_40-49,8.664112522,13.52557384,17779.9635,40.15814415,2.332920275,0.688839104,351.1874784,697.6673174,44.80064463,3.655166419,6.260312336,7863.507986,20.16396397,1.141265749,0.300509722,174.0794018,325.4183795,18.89045125,1935,female,meat100,40-49
786,meat 100+_female_50-59,8.696470066,13.68836142,17463.90196,40.32771777,2.354187319,0.670463591,342.9444513,681.7299251,45.66904595,3.592496703,6.27490761,7668.281421,19.82814558,1.104567499,0.289793149,171.0965144,309.5028565,18.93715481,1753,female,meat100,50-59
786,meat 100+_female_60-69,8.734799837,13.95189978,18117.77703,40.77532227,2.361219264,0.668436588,331.0170537,694.9569379,46.34836943,3.712954787,6.511343887,8394.834111,21.35841204,1.200466264,0.285925749,155.5237434,331.1946328,19.68610922,843,female,meat100,60-69
786,meat 100+_female_70-79,9.339639129,15.37791516,19024.77232,43.116248,2.656015547,0.708318215,344.0997763,719.3686646,50.31963979,4.159462636,7.292574321,8388.303417,21.95155071,1.524789159,0.292837215,164.9840399,325.3552227,22.62080576,274,female,meat100,70-79
786,meat 100+_male_20-29,12.5229204,19.99928825,28245.01526,62.16726633,3.452852288,1.049961135,489.8209775,1057.665573,65.64521909,5.779534576,10.02703454,13196.54003,35.03091595,1.874180047,0.505584877,272.847742,492.6847611,32.2175434,132,male,meat100,20-29
786,meat 100+_male_30-39,10.75204885,17.18114577,23653.32301,50.92777669,2.777681768,0.901063921,442.233416,910.881487,53.70119178,4.771354935,8.273476957,10524.25009,25.72194108,1.47298417,0.389702161,216.9446004,453.7994434,24.04039248,260,male,meat100,30-39
786,meat 100+_male_40-49,10.27316941,16.95582505,22318.03668,50.28300907,2.74689652,0.832222641,435.117787,805.1955243,52.27156293,4.349639418,7.984126402,10455.96808,26.86896256,1.262016153,0.368703749,229.8682957,366.8636231,22.14634401,616,male,meat100,40-49
786,meat 100+_male_50-59,10.13191641,16.8335722,22053.29139,49.46907337,2.743890154,0.807045234,405.4495659,795.2724687,52.64190346,4.577888555,8.585276077,10364.71588,26.9604559,1.459023204,0.376048271,209.0389163,367.6828676,24.63097741,591,male,meat100,50-59
